area_title,occ_title,tot_emp
Virginia,Occupational Therapy Assistants,900
Virginia,Occupational Therapy Aides,230
Virginia,Physical Therapist Assistants,"2,930"
Virginia,Physical Therapist Aides,"1,490"
Virginia,Massage Therapists,"3,090"
Virginia,Dental Assistants,"8,140"
Virginia,Medical Assistants,"14,860"
Virginia,Medical Equipment Preparers,"1,340"
Virginia,Medical Transcriptionists,"2,560"
Virginia,Pharmacy Aides,750
Virginia,Veterinary Assistants and Laboratory Animal Caretakers,"4,320"
Virginia,Phlebotomists,"3,480"
Virginia,"Healthcare Support Workers, All Other","1,190"
Virginia,Protective Service Occupations,"106,920"
Virginia,First-Line Supervisors of Correctional Officers,"2,470"
Virginia,First-Line Supervisors of Police and Detectives,"3,180"
Virginia,First-Line Supervisors of Firefighting and Prevention Workers,"2,090"
Virginia,"Miscellaneous First-Line Supervisors, Protective Service Workers","2,870"
Virginia,Firefighters,"10,250"
Virginia,Fire Inspectors and Investigators,180
Virginia,Bailiffs,540
Virginia,Correctional Officers and Jailers,"14,750"
Virginia,Detectives and Criminal Investigators,"3,160"
Virginia,Fish and Game Wardens,210
Virginia,Parking Enforcement Workers,320
Virginia,Police and Sheriff's Patrol Officers,"18,240"
Virginia,Animal Control Workers,360
Virginia,Private Detectives and Investigators,**
Virginia,Security Guards,"32,070"
Virginia,Crossing Guards and Flaggers,**
Virginia,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",**
Virginia,Transportation Security Screeners,"1,850"
Virginia,"School Bus Monitors and Protective Service Workers, All Other","2,810"
Virginia,Food Preparation and Serving Related Occupations,"330,280"
Virginia,Chefs and Head Cooks,"2,500"
Virginia,First-Line Supervisors of Food Preparation and Serving Workers,"27,280"
Virginia,"Cooks, Fast Food","14,070"
Virginia,"Cooks, Institution and Cafeteria","7,870"
Virginia,"Cooks, Restaurant","32,470"
Virginia,"Cooks, Short Order","2,270"
Virginia,"Cooks, All Other",720
Virginia,Food Preparation Workers,"19,490"
Virginia,Bartenders,"10,430"
Virginia,Fast Food and Counter Workers,"102,410"
Virginia,Waiters and Waitresses,"69,990"
Virginia,"Food Servers, Nonrestaurant","7,140"
Virginia,Dining Room and Cafeteria Attendants and Bartender Helpers,"8,790"
Virginia,Dishwashers,"13,380"
Virginia,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","10,860"
Virginia,"Food Preparation and Serving Related Workers, All Other",610
Virginia,Building and Grounds Cleaning and Maintenance Occupations,"124,470"
Virginia,First-Line Supervisors of Housekeeping and Janitorial Workers,"4,830"
Virginia,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers","2,710"
Virginia,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners","60,510"
Virginia,Maids and Housekeeping Cleaners,"25,090"
Virginia,"Building Cleaning Workers, All Other",**
Virginia,Pest Control Workers,"2,520"
Virginia,Landscaping and Groundskeeping Workers,"25,470"
Virginia,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",440
Virginia,Tree Trimmers and Pruners,**
Virginia,"Grounds Maintenance Workers, All Other",80
Virginia,Personal Care and Service Occupations,"90,560"
Virginia,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services","5,790"
Virginia,Animal Trainers,430
Virginia,Animal Caretakers,"7,160"
Virginia,Gambling and Sports Book Writers and Runners,**
Virginia,Motion Picture Projectionists,**
Virginia,"Ushers, Lobby Attendants, and Ticket Takers","3,630"
Virginia,Amusement and Recreation Attendants,**
Virginia,Costume Attendants,60
Virginia,"Locker Room, Coatroom, and Dressing Room Attendants",290
Virginia,Embalmers,**
Virginia,Funeral Attendants,"1,440"
Virginia,"Morticians, Undertakers, and Funeral Arrangers",750
Virginia,Barbers,**
Virginia,"Hairdressers, Hairstylists, and Cosmetologists","9,530"
Virginia,Manicurists and Pedicurists,"3,290"
Virginia,Shampooers,960
Virginia,Skincare Specialists,"1,950"
Virginia,Baggage Porters and Bellhops,"1,070"
Virginia,Concierges,"1,390"
Virginia,Tour and Travel Guides,"2,070"
Virginia,Childcare Workers,"14,540"
Virginia,Exercise Trainers and Group Fitness Instructors,"12,040"
Virginia,Recreation Workers,"10,920"
Virginia,Residential Advisors,"3,110"
Virginia,"Crematory Operators and Personal Care and Service Workers, All Other",**
Virginia,Sales and Related Occupations,"385,790"
Virginia,First-Line Supervisors of Retail Sales Workers,"31,530"
Virginia,First-Line Supervisors of Non-Retail Sales Workers,"8,750"
Virginia,Cashiers,"115,790"
Virginia,Counter and Rental Clerks,"12,780"
Virginia,Parts Salespersons,"5,740"
Virginia,Retail Salespersons,"103,600"
Virginia,Advertising Sales Agents,"2,200"
Virginia,Insurance Sales Agents,"10,210"
Virginia,"Securities, Commodities, and Financial Services Sales Agents","8,430"
Virginia,Travel Agents,"1,230"
Virginia,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","33,260"
Virginia,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","6,880"
Virginia,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","25,490"
Virginia,Demonstrators and Product Promoters,"2,000"
Virginia,Models,**
Virginia,Real Estate Brokers,"1,370"
Virginia,Real Estate Sales Agents,"8,810"
Virginia,Sales Engineers,"1,790"
Virginia,Telemarketers,"4,130"
Virginia,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",**
Virginia,"Sales and Related Workers, All Other",**
Virginia,Office and Administrative Support Occupations,"485,170"
Virginia,First-Line Supervisors of Office and Administrative Support Workers,"38,520"
Virginia,"Switchboard Operators, Including Answering Service","1,100"
Virginia,Telephone Operators,100
Virginia,"Communications Equipment Operators, All Other",50
Virginia,Bill and Account Collectors,"7,150"
Virginia,Billing and Posting Clerks,"10,780"
Virginia,"Bookkeeping, Accounting, and Auditing Clerks","41,300"
Virginia,Payroll and Timekeeping Clerks,"3,820"
Virginia,Procurement Clerks,"1,890"
Virginia,Tellers,"10,090"
Virginia,"Financial Clerks, All Other",880
Virginia,Brokerage Clerks,"1,080"
Virginia,Correspondence Clerks,160
Virginia,"Court, Municipal, and License Clerks","2,640"
Virginia,"Credit Authorizers, Checkers, and Clerks",**
Virginia,Customer Service Representatives,"74,340"
Virginia,"Eligibility Interviewers, Government Programs",**
Virginia,File Clerks,"2,140"
Virginia,"Hotel, Motel, and Resort Desk Clerks","7,510"
Virginia,"Interviewers, Except Eligibility and Loan","5,100"
Virginia,"Library Assistants, Clerical","3,020"
Virginia,Loan Interviewers and Clerks,"7,800"
Virginia,New Accounts Clerks,470
Virginia,Order Clerks,"1,930"
Virginia,"Human Resources Assistants, Except Payroll and Timekeeping","3,380"
Virginia,Receptionists and Information Clerks,"31,560"
Virginia,Reservation and Transportation Ticket Agents and Travel Clerks,"4,840"
Virginia,"Information and Record Clerks, All Other","4,450"
Virginia,Cargo and Freight Agents,"3,490"
Virginia,Couriers and Messengers,"1,730"
Virginia,Public Safety Telecommunicators,"2,820"
Virginia,"Dispatchers, Except Police, Fire, and Ambulance","5,040"
Virginia,"Meter Readers, Utilities",670
Virginia,Postal Service Clerks,"2,260"
Virginia,Postal Service Mail Carriers,"8,830"
Virginia,"Postal Service Mail Sorters, Processors, and Processing Machine Operators","2,380"
Virginia,"Production, Planning, and Expediting Clerks","8,430"
Virginia,"Shipping, Receiving, and Inventory Clerks","16,080"
Virginia,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping","1,020"
Virginia,Executive Secretaries and Executive Administrative Assistants,"11,850"
Virginia,Legal Secretaries and Administrative Assistants,"2,330"
Virginia,Medical Secretaries and Administrative Assistants,"9,410"
Virginia,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","38,960"
Virginia,Data Entry Keyers,"2,440"
Virginia,Word Processors and Typists,450
Virginia,Desktop Publishers,220
Virginia,Insurance Claims and Policy Processing Clerks,"6,770"
Virginia,"Mail Clerks and Mail Machine Operators, Except Postal Service","4,230"
Virginia,"Office Clerks, General","76,110"
Virginia,"Office Machine Operators, Except Computer","1,190"
Virginia,Proofreaders and Copy Markers,270
Virginia,Statistical Assistants,120
Virginia,"Office and Administrative Support Workers, All Other","4,580"
Virginia,"Farming, Fishing, and Forestry Occupations","5,370"
Virginia,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",580
Virginia,Agricultural Inspectors,280
Virginia,Animal Breeders,**
Virginia,"Graders and Sorters, Agricultural Products",350
Virginia,Agricultural Equipment Operators,170
Virginia,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","1,580"
Virginia,"Farmworkers, Farm, Ranch, and Aquacultural Animals",800
Virginia,Forest and Conservation Workers,50
Virginia,Fallers,270
Virginia,Logging Equipment Operators,"1,030"
Virginia,Log Graders and Scalers,110
Virginia,Construction and Extraction Occupations,"167,520"
Virginia,First-Line Supervisors of Construction Trades and Extraction Workers,"21,030"
Virginia,Boilermakers,270
Virginia,Brickmasons and Blockmasons,"2,620"
Virginia,Stonemasons,310
Virginia,Carpenters,"18,930"
Virginia,Carpet Installers,500
Virginia,"Floor Layers, Except Carpet, Wood, and Hard Tiles",240
Virginia,Tile and Stone Setters,890
Virginia,Cement Masons and Concrete Finishers,"4,110"
Virginia,Construction Laborers,"22,950"
Virginia,"Paving, Surfacing, and Tamping Equipment Operators","2,320"
Virginia,Pile Driver Operators,110
Virginia,Operating Engineers and Other Construction Equipment Operators,"10,930"
Virginia,Drywall and Ceiling Tile Installers,"1,560"
Virginia,Electricians,"18,440"
Virginia,Glaziers,940
Virginia,"Insulation Workers, Floor, Ceiling, and Wall","1,240"
Virginia,"Insulation Workers, Mechanical","2,250"
Virginia,"Painters, Construction and Maintenance","5,320"
Virginia,Pipelayers,"1,170"
Virginia,"Plumbers, Pipefitters, and Steamfitters","14,290"
Virginia,Plasterers and Stucco Masons,130
Virginia,Reinforcing Iron and Rebar Workers,700
Virginia,Roofers,"2,600"
Virginia,Sheet Metal Workers,"4,370"
Virginia,Structural Iron and Steel Workers,"1,550"
Virginia,Solar Photovoltaic Installers,300
Virginia,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","1,290"
Virginia,Helpers--Carpenters,"2,070"
Virginia,Helpers--Electricians,"2,700"
Virginia,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",320
Virginia,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","2,710"
Virginia,Helpers--Roofers,780
Virginia,"Helpers, Construction Trades, All Other","1,050"
Virginia,Construction and Building Inspectors,"4,220"
Virginia,Elevator and Escalator Installers and Repairers,**
Virginia,Fence Erectors,830
Virginia,Hazardous Materials Removal Workers,"1,190"
Virginia,Highway Maintenance Workers,"3,650"
Virginia,Rail-Track Laying and Maintenance Equipment Operators,270
Virginia,Septic Tank Servicers and Sewer Pipe Cleaners,870
Virginia,Miscellaneous Construction and Related Workers,560
Virginia,"Rotary Drill Operators, Oil and Gas",130
Virginia,"Service Unit Operators, Oil and Gas",100
Virginia,"Excavating and Loading Machine and Dragline Operators, Surface Mining","1,750"
Virginia,Continuous Mining Machine Operators,680
Virginia,"Roof Bolters, Mining",330
Virginia,"Loading and Moving Machine Operators, Underground Mining",140
Virginia,"Rock Splitters, Quarry",**
Virginia,Helpers--Extraction Workers,150
Virginia,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",570
Virginia,"Underground Mining Machine Operators and Extraction Workers, All Other",220
Virginia,"Installation, Maintenance, and Repair Occupations","158,590"
Virginia,"First-Line Supervisors of Mechanics, Installers, and Repairers","15,490"
Virginia,"Computer, Automated Teller, and Office Machine Repairers","3,670"
Virginia,"Radio, Cellular, and Tower Equipment Installers and Repairers",530
Virginia,"Telecommunications Equipment Installers and Repairers, Except Line Installers","4,100"
Virginia,Avionics Technicians,300
Virginia,"Electric Motor, Power Tool, and Related Repairers",830
Virginia,"Electrical and Electronics Installers and Repairers, Transportation Equipment",710
Virginia,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","1,640"
Virginia,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","1,070"
Virginia,"Electronic Equipment Installers and Repairers, Motor Vehicles",220
Virginia,Audiovisual Equipment Installers and Repairers,590
Virginia,Security and Fire Alarm Systems Installers,"2,460"
Virginia,Aircraft Mechanics and Service Technicians,"2,440"
Virginia,Automotive Body and Related Repairers,"3,740"
Virginia,Automotive Glass Installers and Repairers,680
Virginia,Automotive Service Technicians and Mechanics,"19,830"
Virginia,Bus and Truck Mechanics and Diesel Engine Specialists,"7,070"
Virginia,Farm Equipment Mechanics and Service Technicians,410
Virginia,"Mobile Heavy Equipment Mechanics, Except Engines","4,590"
Virginia,Rail Car Repairers,670
Virginia,Motorboat Mechanics and Service Technicians,850
Virginia,Motorcycle Mechanics,300
Virginia,Outdoor Power Equipment and Other Small Engine Mechanics,830
Virginia,Bicycle Repairers,210
Virginia,Recreational Vehicle Service Technicians,150
Virginia,Tire Repairers and Changers,"2,730"
Virginia,Mechanical Door Repairers,370
Virginia,"Control and Valve Installers and Repairers, Except Mechanical Door","1,110"
Virginia,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","11,670"
Virginia,Home Appliance Repairers,990
